date,jurisdiction,state,county,doc_type,title,text,url,year,month,tokens,kw_count,kw_per_1k,has_keyword
2024-02-25,Jefferson County MO,MO,Jefferson County MO,minutes,Public Hearing Notice,Public hearing on zoning variance for the proposed commercial development. Planning commission update on development applications received. Staff report on road maintenance and bridge inspection schedule. Tax increment financing district proposed for downtown revitalization. Health department report on vaccination rates and public health initiatives.,https://agendawatch.org/docs/mo/jefferson_county_mo/20240225/,2024,2024-02,"['zoning', 'variance', 'proposed', 'commercial', 'development', 'planning', 'update', 'development', 'applications', 'received', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'notice']",0,0.0,False
2024-03-02,Greene County,MO,Greene County,agenda,Special Session Agenda,Library millage rate discussion and public comment. Tax increment financing district proposed for downtown revitalization. Emergency services dispatch modernization project update. Library millage rate discussion and public comment. Health department report on vaccination rates and public health initiatives.,https://agendawatch.org/docs/mo/greene_county/20240302/,2024,2024-03,"['library', 'millage', 'rate', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'library', 'millage', 'rate', 'health', 'vaccination', 'rates', 'health', 'initiatives']",0,0.0,False
2024-02-27,Greene County,MO,Greene County,agenda,Special Session Agenda,Discussion of the county parks and recreation master plan. Animal control contract renewal discussed and approved. Animal control contract renewal discussed and approved. Water utility rate increase approved following public comment period. Library millage rate discussion and public comment. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/mo/greene_county/20240227/,2024,2024-02,"['parks', 'recreation', 'master', 'plan', 'animal', 'control', 'contract', 'renewal', 'discussed', 'animal', 'control', 'contract', 'renewal', 'discussed', 'water', 'utility', 'rate', 'increase', 'period', 'library', 'millage', 'rate', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",0,0.0,False
2024-03-16,Greene County,MO,Greene County,agenda,Regular Meeting Minutes,Water utility rate increase approved following public comment period. Library millage rate discussion and public comment. Library millage rate discussion and public comment. Water utility rate increase approved following public comment period. The board voted on certifying the election results. The board voted on certifying the election results. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/mo/greene_county/20240316/,2024,2024-03,"['water', 'utility', 'rate', 'increase', 'period', 'library', 'millage', 'rate', 'library', 'millage', 'rate', 'water', 'utility', 'rate', 'increase', 'period', 'voted', 'certifying', 'election', 'results', 'voted', 'certifying', 'election', 'results', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",2,66.6667,True
2024-02-21,Boone County,MO,Boone County,agenda,Board Meeting Agenda,Staff report on road maintenance and bridge inspection schedule. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Staff report on road maintenance and bridge inspection schedule. Animal control contract renewal discussed and approved. Public hearing on zoning variance for the proposed commercial development. School board liaison report on enrollment trends.,https://agendawatch.org/docs/mo/boone_county/20240221/,2024,2024-02,"['road', 'maintenance', 'bridge', 'inspection', 'schedule', 'budget', 'increase', 'infrastructure', 'spending', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'animal', 'control', 'contract', 'renewal', 'discussed', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2024-02-27,Boone County,MO,Boone County,agenda,Regular Meeting Minutes,Emergency services dispatch modernization project update. Emergency services dispatch modernization project update. Health department report on vaccination rates and public health initiatives. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/mo/boone_county/20240227/,2024,2024-02,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'water', 'utility', 'rate', 'increase', 'period']",0,0.0,False
2024-04-07,Denver County,CO,Denver County,agenda,Commission Meeting Minutes,Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. School board liaison report on enrollment trends.,https://agendawatch.org/docs/co/denver_county/20240407/,2024,2024-04,"['planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2024-03-22,El Paso County,CO,El Paso County,minutes,Regular Meeting Minutes,Commissioner raised the issue of potential election fraud in the last general election. Discussion of the county parks and recreation master plan. School board liaison report on enrollment trends. Public comment included questions about whether noncitizen residents could vote. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Staff report on road maintenance and bridge inspection schedule. The commission approved the budget for election administration.,https://agendawatch.org/docs/co/el_paso_county/20240322/,2024,2024-03,"['commissioner', 'raised', 'issue', 'potential', 'election', 'fraud', 'last', 'general', 'election', 'parks', 'recreation', 'master', 'plan', 'school', 'liaison', 'enrollment', 'trends', 'included', 'questions', 'whether', 'noncitizen', 'residents', 'budget', 'increase', 'infrastructure', 'spending', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'budget', 'election', 'administration']",3,88.2353,True
2024-04-08,Arapahoe County,CO,Arapahoe County,agenda,Special Session Agenda,Discussion of the county parks and recreation master plan. Staff report on road maintenance and bridge inspection schedule. Tax increment financing district proposed for downtown revitalization. A resident presented claims of foreign interference in the election process. Emergency services dispatch modernization project update. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/co/arapahoe_county/20240408/,2024,2024-04,"['parks', 'recreation', 'master', 'plan', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'resident', 'presented', 'claims', 'foreign', 'interference', 'election', 'process', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'budget', 'increase', 'infrastructure', 'spending', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update']",1,26.3158,True
2024-04-12,Arapahoe County,CO,Arapahoe County,minutes,Special Session Agenda,Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. Water utility rate increase approved following public comment period. Water utility rate increase approved following public comment period. Discussion of the county parks and recreation master plan. Library millage rate discussion and public comment.,https://agendawatch.org/docs/co/arapahoe_county/20240412/,2024,2024-04,"['planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'water', 'utility', 'rate', 'increase', 'period', 'water', 'utility', 'rate', 'increase', 'period', 'parks', 'recreation', 'master', 'plan', 'library', 'millage', 'rate']",0,0.0,False
2024-03-25,Jefferson County,CO,Jefferson County,agenda,Work Session Minutes,The board voted on certifying the election results. Discussion of the county parks and recreation master plan. Discussion of the county parks and recreation master plan. Staff report on road maintenance and bridge inspection schedule. Staff report on road maintenance and bridge inspection schedule. Tax increment financing district proposed for downtown revitalization. School board liaison report on enrollment trends.,https://agendawatch.org/docs/co/jefferson_county/20240325/,2024,2024-03,"['voted', 'certifying', 'election', 'results', 'parks', 'recreation', 'master', 'plan', 'parks', 'recreation', 'master', 'plan', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'school', 'liaison', 'enrollment', 'trends', 'work']",1,30.303,True
2024-04-11,Jefferson County,CO,Jefferson County,agenda,Commission Meeting Minutes,Health department report on vaccination rates and public health initiatives. Water utility rate increase approved following public comment period. Discussion of the county parks and recreation master plan. Emergency services dispatch modernization project update. Water utility rate increase approved following public comment period. Tax increment financing district proposed for downtown revitalization. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/co/jefferson_county/20240411/,2024,2024-04,"['health', 'vaccination', 'rates', 'health', 'initiatives', 'water', 'utility', 'rate', 'increase', 'period', 'parks', 'recreation', 'master', 'plan', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'water', 'utility', 'rate', 'increase', 'period', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",0,0.0,False
2024-04-04,Jefferson County,CO,Jefferson County,minutes,Commission Meeting Minutes,Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. Planning commission update on development applications received. Health department report on vaccination rates and public health initiatives. Animal control contract renewal discussed and approved. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/co/jefferson_county/20240404/,2024,2024-04,"['planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'planning', 'update', 'development', 'applications', 'received', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'animal', 'control', 'contract', 'renewal', 'discussed', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",0,0.0,False
2024-04-05,Boulder County,CO,Boulder County,agenda,Work Session Minutes,Public hearing on zoning variance for the proposed commercial development. Staff report on road maintenance and bridge inspection schedule. Emergency services dispatch modernization project update. School board liaison report on enrollment trends. Health department report on vaccination rates and public health initiatives.,https://agendawatch.org/docs/co/boulder_county/20240405/,2024,2024-04,"['zoning', 'variance', 'proposed', 'commercial', 'development', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'school', 'liaison', 'enrollment', 'trends', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'work']",0,0.0,False
2024-04-12,Adams County,CO,Adams County,agenda,Public Hearing Notice,The board discussed concerns about election integrity and the upcoming election cycle. Motion to form an election oversight subcommittee carried unanimously. Library millage rate discussion and public comment. Claims of widespread fraud in the 2020 election were raised by three residents. Public hearing on zoning variance for the proposed commercial development. Emergency services dispatch modernization project update. Discussion of the county parks and recreation master plan.,https://agendawatch.org/docs/co/adams_county/20240412/,2024,2024-04,"['discussed', 'concerns', 'election', 'integrity', 'upcoming', 'election', 'cycle', 'form', 'election', 'oversight', 'subcommittee', 'library', 'millage', 'rate', 'claims', 'widespread', 'fraud', 'election', 'raised', 'residents', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'parks', 'recreation', 'master', 'plan', 'notice']",4,111.1111,True
2024-04-09,Adams County,CO,Adams County,agenda,Board Meeting Agenda,Animal control contract renewal discussed and approved. School board liaison report on enrollment trends. Animal control contract renewal discussed and approved. Planning commission update on development applications received.,https://agendawatch.org/docs/co/adams_county/20240409/,2024,2024-04,"['animal', 'control', 'contract', 'renewal', 'discussed', 'school', 'liaison', 'enrollment', 'trends', 'animal', 'control', 'contract', 'renewal', 'discussed', 'planning', 'update', 'development', 'applications', 'received']",0,0.0,False
2024-03-21,Harris County,TX,Harris County,minutes,Board Meeting Agenda,Animal control contract renewal discussed and approved. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Library millage rate discussion and public comment. School board liaison report on enrollment trends. Health department report on vaccination rates and public health initiatives. Planning commission update on development applications received. School board liaison report on enrollment trends. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/tx/harris_county/20240321/,2024,2024-03,"['animal', 'control', 'contract', 'renewal', 'discussed', 'budget', 'increase', 'infrastructure', 'spending', 'library', 'millage', 'rate', 'school', 'liaison', 'enrollment', 'trends', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'planning', 'update', 'development', 'applications', 'received', 'school', 'liaison', 'enrollment', 'trends', 'animal', 'control', 'contract', 'renewal', 'discussed']",0,0.0,False
2024-03-21,Harris County,TX,Harris County,agenda,Regular Meeting Minutes,Public hearing on zoning variance for the proposed commercial development. Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development.,https://agendawatch.org/docs/tx/harris_county/20240321/,2024,2024-03,"['zoning', 'variance', 'proposed', 'commercial', 'development', 'planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development']",0,0.0,False
2024-04-07,Dallas County,TX,Dallas County,agenda,Special Session Agenda,Planning commission update on development applications received. Planning commission update on development applications received. Health department report on vaccination rates and public health initiatives. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Tax increment financing district proposed for downtown revitalization. School board liaison report on enrollment trends. Planning commission update on development applications received.,https://agendawatch.org/docs/tx/dallas_county/20240407/,2024,2024-04,"['planning', 'update', 'development', 'applications', 'received', 'planning', 'update', 'development', 'applications', 'received', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'budget', 'increase', 'infrastructure', 'spending', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'school', 'liaison', 'enrollment', 'trends', 'planning', 'update', 'development', 'applications', 'received']",0,0.0,False
2024-04-02,Dallas County,TX,Dallas County,agenda,Work Session Minutes,Discussion of the county parks and recreation master plan. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Public hearing on zoning variance for the proposed commercial development. Animal control contract renewal discussed and approved. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/tx/dallas_county/20240402/,2024,2024-04,"['parks', 'recreation', 'master', 'plan', 'budget', 'increase', 'infrastructure', 'spending', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'animal', 'control', 'contract', 'renewal', 'discussed', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'work']",0,0.0,False
2024-03-29,Tarrant County,TX,Tarrant County,agenda,Regular Meeting Minutes,The board voted on certifying the election results. Discussion on voting machine certification standards for the upcoming election. Staff report on road maintenance and bridge inspection schedule. Staff presented the election results from the November general election. Discussion of the county parks and recreation master plan. School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/tx/tarrant_county/20240329/,2024,2024-03,"['voted', 'certifying', 'election', 'results', 'voting', 'machine', 'certification', 'standards', 'upcoming', 'election', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'presented', 'election', 'results', 'november', 'general', 'election', 'parks', 'recreation', 'master', 'plan', 'school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule']",4,117.6471,True
2024-03-28,Tarrant County,TX,Tarrant County,agenda,Board Meeting Agenda,Planning commission update on development applications received. Staff presented the election results from the November general election. Animal control contract renewal discussed and approved. Public comment included questions about whether noncitizen residents could vote. Planning commission update on development applications received. Public comment included questions about whether noncitizen residents could vote.,https://agendawatch.org/docs/tx/tarrant_county/20240328/,2024,2024-03,"['planning', 'update', 'development', 'applications', 'received', 'presented', 'election', 'results', 'november', 'general', 'election', 'animal', 'control', 'contract', 'renewal', 'discussed', 'included', 'questions', 'whether', 'noncitizen', 'residents', 'planning', 'update', 'development', 'applications', 'received', 'included', 'questions', 'whether', 'noncitizen', 'residents']",2,64.5161,True
2024-03-26,Tarrant County,TX,Tarrant County,agenda,Board Meeting Agenda,Discussion of the county parks and recreation master plan. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Health department report on vaccination rates and public health initiatives. Library millage rate discussion and public comment.,https://agendawatch.org/docs/tx/tarrant_county/20240326/,2024,2024-03,"['parks', 'recreation', 'master', 'plan', 'budget', 'increase', 'infrastructure', 'spending', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'library', 'millage', 'rate']",0,0.0,False
2024-04-06,Bexar County,TX,Bexar County,agenda,Work Session Minutes,Water utility rate increase approved following public comment period. Planning commission update on development applications received. Planning commission update on development applications received. School board liaison report on enrollment trends. Water utility rate increase approved following public comment period. Water utility rate increase approved following public comment period. Public hearing on zoning variance for the proposed commercial development.,https://agendawatch.org/docs/tx/bexar_county/20240406/,2024,2024-04,"['water', 'utility', 'rate', 'increase', 'period', 'planning', 'update', 'development', 'applications', 'received', 'planning', 'update', 'development', 'applications', 'received', 'school', 'liaison', 'enrollment', 'trends', 'water', 'utility', 'rate', 'increase', 'period', 'water', 'utility', 'rate', 'increase', 'period', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'work']",0,0.0,False
2024-04-14,Travis County,TX,Travis County,agenda,Board Meeting Agenda,Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development. Health department report on vaccination rates and public health initiatives. Emergency services dispatch modernization project update. Water utility rate increase approved following public comment period. The board approved the FY2024 budget with a 3% increase in infrastructure spending. School board liaison report on enrollment trends. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/tx/travis_county/20240414/,2024,2024-04,"['planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'water', 'utility', 'rate', 'increase', 'period', 'budget', 'increase', 'infrastructure', 'spending', 'school', 'liaison', 'enrollment', 'trends', 'animal', 'control', 'contract', 'renewal', 'discussed']",0,0.0,False
2024-03-21,Travis County,TX,Travis County,agenda,Special Session Agenda,School board liaison report on enrollment trends. Health department report on vaccination rates and public health initiatives. Health department report on vaccination rates and public health initiatives. Water utility rate increase approved following public comment period. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/tx/travis_county/20240321/,2024,2024-03,"['school', 'liaison', 'enrollment', 'trends', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'water', 'utility', 'rate', 'increase', 'period', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update']",0,0.0,False
2024-04-05,Collin County,TX,Collin County,minutes,Work Session Minutes,Water utility rate increase approved following public comment period. Health department report on vaccination rates and public health initiatives. Discussion of the county parks and recreation master plan. Tax increment financing district proposed for downtown revitalization. Emergency services dispatch modernization project update. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Discussion of the county parks and recreation master plan.,https://agendawatch.org/docs/tx/collin_county/20240405/,2024,2024-04,"['water', 'utility', 'rate', 'increase', 'period', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'parks', 'recreation', 'master', 'plan', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'budget', 'increase', 'infrastructure', 'spending', 'parks', 'recreation', 'master', 'plan', 'work']",0,0.0,False
2024-03-25,Collin County,TX,Collin County,agenda,Board Meeting Agenda,Water utility rate increase approved following public comment period. School board liaison report on enrollment trends. Discussion of the county parks and recreation master plan. School board liaison report on enrollment trends. Health department report on vaccination rates and public health initiatives. School board liaison report on enrollment trends.,https://agendawatch.org/docs/tx/collin_county/20240325/,2024,2024-03,"['water', 'utility', 'rate', 'increase', 'period', 'school', 'liaison', 'enrollment', 'trends', 'parks', 'recreation', 'master', 'plan', 'school', 'liaison', 'enrollment', 'trends', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2024-03-26,St. Louis County,MO,St. Louis County,minutes,Regular Meeting Minutes,Water utility rate increase approved following public comment period. Health department report on vaccination rates and public health initiatives. Emergency services dispatch modernization project update. School board liaison report on enrollment trends.,https://agendawatch.org/docs/mo/st._louis_county/20240326/,2024,2024-03,"['water', 'utility', 'rate', 'increase', 'period', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'school', 'liaison', 'enrollment', 'trends']",0,0.0,False
2024-03-26,St. Louis County,MO,St. Louis County,agenda,Commission Meeting Minutes,Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development. Health department report on vaccination rates and public health initiatives. Discussion of the county parks and recreation master plan. Library millage rate discussion and public comment. Library millage rate discussion and public comment. Health department report on vaccination rates and public health initiatives.,https://agendawatch.org/docs/mo/st._louis_county/20240326/,2024,2024-03,"['planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'parks', 'recreation', 'master', 'plan', 'library', 'millage', 'rate', 'library', 'millage', 'rate', 'health', 'vaccination', 'rates', 'health', 'initiatives']",0,0.0,False
2024-03-30,Jackson County,MO,Jackson County,minutes,Commission Meeting Minutes,Tax increment financing district proposed for downtown revitalization. Discussion of the county parks and recreation master plan. Staff report on road maintenance and bridge inspection schedule. Staff report on road maintenance and bridge inspection schedule. School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/mo/jackson_county/20240330/,2024,2024-03,"['tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'parks', 'recreation', 'master', 'plan', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule']",0,0.0,False
2024-03-24,St. Charles County,MO,St. Charles County,minutes,Special Session Agenda,Commissioner raised the issue of potential election fraud in the last general election. Tax increment financing district proposed for downtown revitalization. School board liaison report on enrollment trends. The election of new board members was conducted according to Robert's Rules.,https://agendawatch.org/docs/mo/st._charles_county/20240324/,2024,2024-03,"['commissioner', 'raised', 'issue', 'potential', 'election', 'fraud', 'last', 'general', 'election', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'school', 'liaison', 'enrollment', 'trends', 'election', 'members', 'conducted', 'according', 'robert', 'rules']",3,120.0,True
2024-04-13,St. Charles County,MO,St. Charles County,agenda,Work Session Minutes,Tax increment financing district proposed for downtown revitalization. Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. Public hearing on zoning variance for the proposed commercial development.,https://agendawatch.org/docs/mo/st._charles_county/20240413/,2024,2024-04,"['tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'work']",0,0.0,False
2024-04-14,St. Charles County,MO,St. Charles County,agenda,Board Meeting Agenda,Library millage rate discussion and public comment. Public hearing on zoning variance for the proposed commercial development. Library millage rate discussion and public comment. Tax increment financing district proposed for downtown revitalization. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Public hearing on zoning variance for the proposed commercial development.,https://agendawatch.org/docs/mo/st._charles_county/20240414/,2024,2024-04,"['library', 'millage', 'rate', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'library', 'millage', 'rate', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'budget', 'increase', 'infrastructure', 'spending', 'zoning', 'variance', 'proposed', 'commercial', 'development']",0,0.0,False
2024-03-28,Jefferson County MO,MO,Jefferson County MO,minutes,Public Hearing Notice,Discussion of the county parks and recreation master plan. Emergency services dispatch modernization project update. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/mo/jefferson_county_mo/20240328/,2024,2024-03,"['parks', 'recreation', 'master', 'plan', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'notice']",0,0.0,False
2024-03-27,Jefferson County MO,MO,Jefferson County MO,agenda,Public Hearing Notice,Emergency services dispatch modernization project update. Tax increment financing district proposed for downtown revitalization. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Public hearing on zoning variance for the proposed commercial development. Staff report on road maintenance and bridge inspection schedule. School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/mo/jefferson_county_mo/20240327/,2024,2024-03,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'budget', 'increase', 'infrastructure', 'spending', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'notice']",0,0.0,False
2024-04-10,Greene County,MO,Greene County,minutes,Board Meeting Agenda,Water utility rate increase approved following public comment period. Animal control contract renewal discussed and approved. Staff presented the election results from the November general election.,https://agendawatch.org/docs/mo/greene_county/20240410/,2024,2024-04,"['water', 'utility', 'rate', 'increase', 'period', 'animal', 'control', 'contract', 'renewal', 'discussed', 'presented', 'election', 'results', 'november', 'general', 'election']",2,125.0,True
2024-04-02,Boone County,MO,Boone County,agenda,Commission Meeting Minutes,Water utility rate increase approved following public comment period. Emergency services dispatch modernization project update. Discussion of the county parks and recreation master plan. Public hearing on zoning variance for the proposed commercial development. Health department report on vaccination rates and public health initiatives. Emergency services dispatch modernization project update. School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/mo/boone_county/20240402/,2024,2024-04,"['water', 'utility', 'rate', 'increase', 'period', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'parks', 'recreation', 'master', 'plan', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule']",0,0.0,False
2024-04-04,Boone County,MO,Boone County,minutes,Board Meeting Agenda,Discussion of the county parks and recreation master plan. Public hearing on zoning variance for the proposed commercial development. Staff report on road maintenance and bridge inspection schedule. Public hearing on zoning variance for the proposed commercial development. Discussion of the county parks and recreation master plan. Motion to form an election oversight subcommittee carried unanimously.,https://agendawatch.org/docs/mo/boone_county/20240404/,2024,2024-04,"['parks', 'recreation', 'master', 'plan', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'parks', 'recreation', 'master', 'plan', 'form', 'election', 'oversight', 'subcommittee']",1,37.037,True
2024-04-27,Denver County,CO,Denver County,agenda,Board Meeting Agenda,School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule. Health department report on vaccination rates and public health initiatives. Animal control contract renewal discussed and approved. Animal control contract renewal discussed and approved. Health department report on vaccination rates and public health initiatives. Discussion of the county parks and recreation master plan. Planning commission update on development applications received.,https://agendawatch.org/docs/co/denver_county/20240427/,2024,2024-04,"['school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'animal', 'control', 'contract', 'renewal', 'discussed', 'animal', 'control', 'contract', 'renewal', 'discussed', 'health', 'vaccination', 'rates', 'health', 'initiatives', 'parks', 'recreation', 'master', 'plan', 'planning', 'update', 'development', 'applications', 'received']",0,0.0,False
2024-05-06,Denver County,CO,Denver County,agenda,Work Session Minutes,The board approved the FY2024 budget with a 3% increase in infrastructure spending. Discussion of the county parks and recreation master plan. Water utility rate increase approved following public comment period. Library millage rate discussion and public comment. Claims of widespread fraud in the 2020 election were raised by three residents.,https://agendawatch.org/docs/co/denver_county/20240506/,2024,2024-05,"['budget', 'increase', 'infrastructure', 'spending', 'parks', 'recreation', 'master', 'plan', 'water', 'utility', 'rate', 'increase', 'period', 'library', 'millage', 'rate', 'claims', 'widespread', 'fraud', 'election', 'raised', 'residents', 'work']",1,43.4783,True
2024-05-07,Denver County,CO,Denver County,agenda,Commission Meeting Minutes,Planning commission update on development applications received. Library millage rate discussion and public comment. Public hearing on zoning variance for the proposed commercial development. Animal control contract renewal discussed and approved. Library millage rate discussion and public comment. Staff report on road maintenance and bridge inspection schedule. The board approved the FY2024 budget with a 3% increase in infrastructure spending.,https://agendawatch.org/docs/co/denver_county/20240507/,2024,2024-05,"['planning', 'update', 'development', 'applications', 'received', 'library', 'millage', 'rate', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'animal', 'control', 'contract', 'renewal', 'discussed', 'library', 'millage', 'rate', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'budget', 'increase', 'infrastructure', 'spending']",0,0.0,False
